y,probs,preds
1.0,0.70642656,1.0
0.0,0.298884,0.0
0.0,0.124134846,0.0
0.0,0.35132882,0.0
1.0,0.99413705,1.0
0.0,0.82343143,1.0
0.0,0.05955643,0.0
1.0,0.26511678,0.0
1.0,0.49862382,0.0
1.0,0.41045222,0.0
1.0,0.85402155,1.0
1.0,0.93164104,1.0
1.0,0.9618267,1.0
1.0,0.9927861,1.0
0.0,0.23698898,0.0
1.0,0.40015388,0.0
0.0,0.13257909,0.0
1.0,0.99511033,1.0
0.0,0.2341974,0.0
1.0,0.7539141,1.0
0.0,0.40804037,0.0
1.0,0.8524054,1.0
0.0,0.28608128,0.0
1.0,0.9967333,1.0
0.0,0.24332786,0.0
0.0,0.08904031,0.0
0.0,0.43880928,0.0
1.0,0.9950918,1.0
0.0,0.22593284,0.0
0.0,0.3212142,0.0
1.0,0.37605217,0.0
1.0,0.5376712,1.0
1.0,0.87521166,1.0
0.0,0.45849872,0.0
0.0,0.16300642,0.0
1.0,0.3397626,0.0
1.0,0.9500273,1.0
1.0,0.23380288,0.0
0.0,0.12176674,0.0
1.0,0.4486641,0.0
1.0,0.69276685,1.0
0.0,0.38602042,0.0
0.0,0.07027535,0.0
0.0,0.09566568,0.0
0.0,0.0760631,0.0
0.0,0.21553779,0.0
1.0,0.43255392,0.0
0.0,0.596679,1.0
1.0,0.8054335,1.0
1.0,0.67941326,1.0
1.0,0.80861187,1.0
1.0,0.94228685,1.0
0.0,0.23410375,0.0
1.0,0.17173772,0.0
0.0,0.10289159,0.0
0.0,0.39231765,0.0
1.0,0.9921387,1.0
0.0,0.29469782,0.0
0.0,0.74351686,1.0
0.0,0.07668718,0.0
0.0,0.103675604,0.0
1.0,0.42993343,0.0
1.0,0.5095411,1.0
0.0,0.041960053,0.0
0.0,0.27600998,0.0
0.0,0.040701095,0.0
0.0,0.4827328,0.0
1.0,0.98971903,1.0
0.0,0.3243561,0.0
1.0,0.62391776,1.0
0.0,0.2413828,0.0
1.0,0.6355915,1.0
0.0,0.21346475,0.0
1.0,0.9380909,1.0
1.0,0.8791936,1.0
1.0,0.648629,1.0
0.0,0.20197573,0.0
0.0,0.21494666,0.0
0.0,0.04167336,0.0
0.0,0.20499125,0.0
1.0,0.8419199,1.0
1.0,0.93803525,1.0
1.0,0.9691646,1.0
1.0,0.5203427,1.0
0.0,0.06759605,0.0
1.0,0.5056861,1.0
0.0,0.031011052,0.0
0.0,0.0965182,0.0
1.0,0.97753215,1.0
0.0,0.15495917,0.0
0.0,0.27096245,0.0
