Molecule ChEMBL ID,Smiles,Standard Type,MIC,Units
CHEMBL1801836,O=C(CCCCBr)O/N=C1\c2ccccc2-c2c1c(N1CCN(c3ccccn3)CC1)nc1ccc(Br)cc21,MIC,2.03,ug.mL-1
CHEMBL1801841,CC(C)(C)OC(=O)N1CCC[C@H]1C(=O)O/N=C1\c2ccccc2-c2c1c(N1CCN(c3ccccn3)CC1)nc1ccc(Br)cc21,MIC,1.53,ug.mL-1
CHEMBL1801844,C[C@H](NC(=O)OC(C)(C)C)C(=O)O/N=C1\c2ccccc2-c2c1c(N1CCN(c3ccccn3)CC1)nc1ccc(Br)cc21,MIC,6.0,ug.mL-1
CHEMBL3092947,CCOC(=O)/C=C/C(=O)c1ccc(C(C)(C)C)cc1,MIC,0.8,ug.mL-1
CHEMBL1783311,CCCCCCCCCCO[C@@H]1C=CC(=O)[C@@H](CO)O1,MIC,12.5,ug.mL-1
CHEMBL1783333,CCCCCCCCCCO[C@@H]1C=C([C@H](O)c2ccc(C#N)cc2)C(=O)[C@@H](COC(=O)C(C)(C)C)O1,MIC,12.5,ug.mL-1
CHEMBL5417700,CC1(C)CC(=O)C2=C(C1)OC1=C(C(=O)CC(C)(C)C1)C2c1cccc(Br)c1,MIC,64.0,ug.mL-1
CHEMBL5403183,N#CC1=C(N)Oc2c(c(=O)oc3ccccc23)C1c1ccc(O)cc1,MIC,64.0,ug.mL-1
CHEMBL3358703,COC(=O)CCC[N+](=O)[O-],MIC,25.0,ug.mL-1
CHEMBL229879,Cc1cc(C2=NN(C(=S)Nc3ccccc3C)C(c3ccc(F)cc3)C2)ccc1O,MIC,6.25,ug.mL-1
CHEMBL224325,Cc1ccc2c(Cl)cc(Cl)c(O)c2n1,MIC,0.38,ug.mL-1
CHEMBL5178810,COC(=O)N1CCc2c(OC)c(OC)c(O)c3c2[C@@H]1Cc1cc2c(cc1-3)OCO2,MIC,128.0,ug.mL-1
CHEMBL253376,CN(Cc1cc(Br)cc(Br)c1N)C1CCCCC1,MIC,6.0,ug.mL-1
CHEMBL1172392,O=Cc1ccc2[nH]c3ccccc3c2c1,MIC,100.0,ug.mL-1
CHEMBL446253,COC(=O)c1ccc2[nH]c3ccccc3c2c1,MIC,50.0,ug.mL-1
CHEMBL5267478,c1cc2c[n+](c1)CCCCCCCCCCCCCCc1ccc[n+](c1)CCCCCCCCCC2,MIC,5.3,ug.mL-1
CHEMBL238793,CC1(C)OC2=C(C(=O)C(=O)c3ccccc32)C1Nc1ccccc1,MIC,3.12,ug.mL-1
CHEMBL4577294,CC1(C)OC2=C(CC1I)C(=O)/C(=N\NC(=O)c1ccncc1)c1ccccc12,MIC,100.0,ug.mL-1
CHEMBL174227,c1ccc2cc(Sc3[nH]cnc4ncnc3-4)ccc2c1,MIC,12.8,ug.mL-1
CHEMBL522749,[C-]#[N+]C(C)(C)C[C@@H]1C[C@H](C)[C@H]2CC[C@H](C)[C@@]3([N+]#[C-])CCC(=C)[C@@H]1[C@H]23,MIC,3.2,ug.mL-1
CHEMBL374827,CCCCC/C=C/C/C=C/CCCCCCCC(=O)OC(COC(=O)CCCCCCC)CO[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,MIC,128.0,ug.mL-1
CHEMBL570749,Fc1ccc(/C=N/Nc2ccnc3cc(Cl)ccc23)cc1,MIC,2.5,ug.mL-1
CHEMBL570399,Clc1ccc2c(N/N=C/c3ccccc3Br)ccnc2c1,MIC,100.0,ug.mL-1
CHEMBL479650,COc1cc(CCC(=O)CC(O)CCc2ccc(O)c(OC)c2)ccc1O,MIC,100.0,ug.mL-1
CHEMBL4160000,Cc1nc(-c2cccc(Cl)c2)ccc1C(=O)N/N=C/c1ccc(F)cc1,MIC,3.12,ug.mL-1
CHEMBL267677,CCCCCCc1cc(C)c2cccc(CCCCCC)c2n1,MIC,6.25,ug.mL-1
CHEMBL1818414,CN(C(=O)N(C)C1C2CC3CC(C2)CC1C3)c1ccc(F)c(F)c1F,MIC,12.0,ug.mL-1
CHEMBL1818410,O=C(NCc1cccc(Cl)c1)Nc1cccc(C(F)(F)F)c1F,MIC,1.6,ug.mL-1
CHEMBL1818393,N#Cc1ccc(NC(=O)NC2C3CC4CC(C3)CC2C4)cc1,MIC,0.4,ug.mL-1
CHEMBL1831140,COc1ccc2nc(C)cc(N3CC(CNC(=O)c4ccc(Cl)cc4)OC3=O)c2c1,MIC,100.0,ug.mL-1
CHEMBL1818413,CN(C(=O)NC1C2CC3CC(C2)CC1C3)c1ccc(F)c(F)c1F,MIC,6.0,ug.mL-1
CHEMBL1818412,O=C(Nc1ccc(F)c(F)c1F)OC1C2CC3CC(C2)CC1C3,MIC,6.0,ug.mL-1
CHEMBL1818409,CC(CCc1ccccc1)NC(=O)Nc1cccc(C(F)(F)F)c1F,MIC,1.6,ug.mL-1
CHEMBL5596887,CCCOc1ccc(C2CC(=O)Nc3nc(SCCC)[nH]c(=O)c32)cc1O,MIC,4.73,ug.mL-1
CHEMBL288437,CCn1cc(C(=O)O)c(=O)c2ccc(C)cc21,MIC,25.0,ug.mL-1
CHEMBL1829652,COc1ccc(-c2csc(Nc3ccccc3C(F)(F)F)n2)cc1OC,MIC,12.5,ug.mL-1
CHEMBL1829655,COc1ccc(-c2csc(Nc3ccccc3C(F)(F)F)n2)cc1,MIC,12.5,ug.mL-1
CHEMBL4874079,O=c1nc(N2CCN(NCc3ccc(C(F)(F)F)cc3)CC2)sc2c([N+](=O)[O-])cc(C(F)(F)F)cc12,MIC,0.016,ug.mL-1
CHEMBL4850680,CC(=O)OC[C@H]1O[C@H](OC[C@@H](Cn2cc(CN(c3nc(-c4ccc([N+](=O)[O-])cc4)no3)C3CCCCC3)nn2)OC(C)=O)C=C[C@@H]1OC(C)=O,MIC,64.0,ug.mL-1
CHEMBL4866495,C#CCN(c1nc(-c2ccc(C#C)cc2)no1)C1CCCCC1,MIC,64.0,ug.mL-1
CHEMBL3217062,Cl.Cl.N=C(N)Nc1ccc(-c2ccc(-c3ccc(NC(=N)N)cc3)o2)cc1,MIC,3.13,ug.mL-1
CHEMBL4852172,CC(=O)OC[C@H]1O[C@H](OC[C@H](Cn2cc(-c3ccc(-c4noc(NC5CCCCC5)n4)cc3)nn2)OC(C)=O)C=C[C@@H]1OC(C)=O,MIC,64.0,ug.mL-1
CHEMBL4859027,CCCCCCCCCCc1cn(C[C@@H](CO[C@@H]2C=C[C@H](OC(C)=O)[C@@H](COC(C)=O)O2)OC(C)=O)nn1,MIC,64.0,ug.mL-1
CHEMBL48856,N=C(Nc1ccc(-c2ccc(-c3ccc(NC(=N)c4ccccn4)cc3Cl)o2)c(Cl)c1)c1ccccn1,MIC,8.0,ug.mL-1
CHEMBL111832,NC(=O)CS(=O)(=O)CCCCc1ccccc1,MIC,25.0,ug.mL-1
CHEMBL545666,Cl.Cl.O=C(c1ccccc1SSc1ccccc1C(=O)N1CCN(Cc2ccccc2)CC1)N1CCN(Cc2ccccc2)CC1,MIC,25.0,ug.mL-1
CHEMBL317166,O=[N+]([O-])c1c[nH]cc1-c1ccc(Cl)cc1Cl,MIC,1.0,ug.mL-1
CHEMBL197906,COc1ccc(-c2cc(-c3ccc(O)cc3)nc(N3CCCCC3)n2)cc1OC,MIC,25.0,ug.mL-1
CHEMBL4749740,CN1CCN(Cc2nnc(-c3ccc(Cl)cc3)o2)CC1,MIC,3.12,ug.mL-1
CHEMBL4762038,Cc1nnc(-c2cc(-c3ccc(Cl)cc3)n(-c3ccc(NC(=O)c4ccccc4Cl)cc3)n2)o1,MIC,1.56,ug.mL-1
CHEMBL4776928,CC(C)C(=O)NC[C@@H]1OC(=O)N2c3cc(F)c(N4C5CCC4CSC5)cc3OC[C@@H]12,MIC,1.48,ug.mL-1
CHEMBL4759173,O=C(NC[C@@H]1OC(=O)N2c3cc(F)c(N4C5CCC4CSC5)cc3OC[C@@H]12)c1cnccn1,MIC,32.0,ug.mL-1
CHEMBL4755702,O=C1O[C@@H](CNc2ccon2)[C@@H]2COc3cc(N4C5CCC4CSC5)c(F)cc3N12,MIC,2.52,ug.mL-1
CHEMBL459588,COc1ccc(/C=C/C(=O)Nc2ccccn2)cc1,MIC,63.0,ug.mL-1
CHEMBL514322,COc1ccc(/C=C/C(=O)NCCc2c[nH]c3ccccc23)cc1,MIC,500.0,ug.mL-1
CHEMBL474294,CC(C)=CCC/C(C)=C/COc1ccc(/C=C/C(=O)NCCc2c[nH]c3ccccc23)cc1,MIC,32.0,ug.mL-1
CHEMBL175567,COc1cc(/C=C/C(=O)SCCNC(C)=O)cc(OC)c1O,MIC,125.0,ug.mL-1
CHEMBL3740331,Cc1nn(CC(=O)N2c3ccccc3Sc3ccccc32)c(=N)s1,MIC,1.6,ug.mL-1
CHEMBL3402176,COc1ccc(CCC(=O)CC(C)=O)cc1,MIC,25.0,ug.mL-1
CHEMBL3958110,COc1cc(/C=C/C(=O)CC(C)=O)cc(OC)c1OC(C)=O,MIC,100.0,ug.mL-1
CHEMBL3781524,O=C(/C=C\c1ccc(Br)cc1)N1N=C(c2ccncc2)OC1c1c[nH]c2ccccc12,MIC,30.0,ug.mL-1
CHEMBL500942,C/C(=N\Nc1csc(-c2ccc3c(c2)CCC3)n1)c1ccc(C)cc1,MIC,6.25,ug.mL-1
CHEMBL1829645,COc1ccc(-c2csc(N/N=C/c3cn(Cc4ccc(Cl)cc4Cl)c4ccccc34)n2)cc1OC,MIC,12.5,ug.mL-1
CHEMBL1829648,Fc1ccc(Nc2nc(-c3ccc(F)cc3)cs2)cc1,MIC,1.8,ug.mL-1
CHEMBL5278074,Cc1ccc(C)n1-c1ccc(C(=O)n2[nH]c(=O)c3ccccc3c2=O)cc1,MIC,0.4,ug.mL-1
CHEMBL5282768,Oc1cc(O)cc(-c2nnc(S)o2)c1,MIC,21.0,ug.mL-1
CHEMBL3740312,O=C(c1nc2cc(C(F)(F)F)cc([N+](=O)[O-])c2s1)N1CCOCC1,MIC,0.1,ug.mL-1
CHEMBL3740367,Cc1c(C(F)(F)F)cc2nc(C(=O)NCc3ccccn3)sc2c1[N+](=O)[O-],MIC,0.3,ug.mL-1
CHEMBL1783117,CCc1ccc(C(=O)NCc2cn(-c3cc(C)nc4ccc(OC)cc34)nn2)cc1,MIC,100.0,ug.mL-1
CHEMBL3617461,C[C@@H]1C[C@@H](O)[C@]2(O)O[C@@H]3C[C@@]4(C)[C@@H](CC[C@@H]5[C@@H]4CC[C@]4(C)[C@@H](C6=CC(=O)OC6)C[C@@H](O)[C@]54O)C[C@H]3O[C@@H]2C1,MIC,80.0,ug.mL-1
CHEMBL1801848,CC(=O)O/N=C1\c2ccccc2-c2c1c(-n1ccnc1)nc1ccc(Br)cc21,MIC,0.2,ug.mL-1
CHEMBL1801852,CCCCCC(=O)O/N=C1\c2ccccc2-c2c1c(-n1ccnc1)nc1ccc(Br)cc21,MIC,1.5,ug.mL-1
CHEMBL1802118,CN(C)C(=O)O/N=C1\c2ccccc2-c2c1c(-n1ccnc1)nc1ccc(Br)cc21,MIC,0.27,ug.mL-1
CHEMBL1802129,CCCCCCC(=O)OC1(C)c2ccccc2-c2c1c(-n1ccnc1)nc1ccc(Br)cc21,MIC,0.42,ug.mL-1
CHEMBL574803,N#Cc1ccc(/C=N/NC(=O)c2cnccn2)cc1,MIC,100.0,ug.mL-1
CHEMBL482127,CC(=O)OC[C@H]1O[C@@H](SCC(N)=O)[C@H](OC(C)=O)[C@@H](OC(C)=O)[C@@H]1OC(C)=O,MIC,3.125,ug.mL-1
CHEMBL482133,CC(=O)OC[C@H]1O[C@@H](S(=O)(=O)CC(N)=O)[C@H](OC(C)=O)[C@@H](OC(C)=O)[C@H]1OC(C)=O,MIC,3.125,ug.mL-1
CHEMBL2313546,N#Cc1cnc(C#N)c(NCc2ccc(Cl)c(Cl)c2)n1,MIC,100.0,ug.mL-1
CHEMBL5187959,CCOC(=O)NC(=O)c1ccsc1NC(=O)c1ccc(S(=O)(=O)N2CCCC2)cc1,MIC,0.057,ug.mL-1
CHEMBL5220681,COc1ccc(-c2nc3ccccn3c2COCc2cn(Cc3ccc(C)cc3)nn2)cc1,MIC,1.56,ug.mL-1
CHEMBL5220769,O=C(NCc1cn(Cc2ccccc2F)nn1)c1cn2ccccc2n1,MIC,1.56,ug.mL-1
CHEMBL5220457,Cc1nc2ncccn2c1C(=O)NCc1cn(Cc2ccc([N+](=O)[O-])cc2)nn1,MIC,1.56,ug.mL-1
CHEMBL5220931,CC1=CC(C)Oc2cc(OCc3cn(Cc4cc(=O)oc5ccc6ccccc6c45)nn3)ccc21,MIC,6.25,ug.mL-1
CHEMBL5220087,CCc1nn(-c2ccccc2)c(=O)n1N(Cc1ccc(O)cc1)CN(CC)CC,MIC,6.25,ug.mL-1
CHEMBL178000,COC(=O)c1c(C(C)(C)C)[n+]([O-])c2ccc(Cl)cc2[n+]1[O-],MIC,6.25,ug.mL-1
CHEMBL174619,CCc1c(C(=O)OC)[n+]([O-])c2cc(F)c(F)cc2[n+]1[O-],MIC,1.56,ug.mL-1
CHEMBL175777,COC(=O)c1c(C(C)(C)C)[n+]([O-])c2cc(C)c(C)cc2[n+]1[O-],MIC,6.25,ug.mL-1
CHEMBL113785,CCCCCCCC(C)OC(=O)c1cnc(Cl)cn1,MIC,0.5,ug.mL-1
CHEMBL592712,C=CCn1c2ccccc2c2nnc(SCCCn3c(=O)[nH]c4ccccc43)nc21,MIC,13.0,ug.mL-1
CHEMBL1096510,O=C1C(Cl)=C(NCCCl)C(=O)c2ncccc21,MIC,12.5,ug.mL-1
CHEMBL1096535,CNC1=C(Sc2ccccc2)C(=O)c2cccnc2C1=O,MIC,12.5,ug.mL-1
CHEMBL2177932,COc1ncccc1Nc1cc2nc3ccccc3n(-c3ccc(OC(F)(F)F)cc3)c-2c/c1=N\C1CCOCC1,MIC,0.016,ug.mL-1
CHEMBL2177930,COC1CCC(/N=c2\cc3n(-c4ccc(Br)cc4)c4ccccc4nc-3cc2Nc2ccc(C)nc2)CC1,MIC,0.097,ug.mL-1
CHEMBL2177925,COc1ncccc1Nc1cc2nc3ccccc3n(-c3ccc(Br)cc3)c-2c/c1=N\C1CCC(OC)CC1,MIC,0.031,ug.mL-1
CHEMBL2177971,Cc1ncccc1Nc1cc2nc3ccccc3n(-c3ccc(C(F)(F)F)cc3)c-2c/c1=N\C1CCOCC1,MIC,0.011,ug.mL-1
CHEMBL2177964,Cc1ccc(Nc2cc3nc4ccccc4n(-c4ccc(F)cc4)c-3c/c2=N\C(C)C)cn1,MIC,0.06,ug.mL-1
CHEMBL2177958,COc1ncccc1Nc1cc2nc3ccccc3n(-c3ccc(F)cc3)c-2c/c1=N\C(C)C,MIC,0.03,ug.mL-1
CHEMBL2177957,COC1CCC(/N=c2\cc3n(-c4ccc(Cl)cc4)c4ccccc4nc-3cc2Nc2cncc(Br)c2)CC1,MIC,0.052,ug.mL-1
CHEMBL516597,CC(=O)OC[C@H]1O[C@@H](S(=O)(=O)CC(N)=O)[C@@H](OC(C)=O)[C@@H](OC(C)=O)[C@@H]1OC(C)=O,MIC,12.5,ug.mL-1
CHEMBL80816,CC(C)(C)C(=O)OCn1nnnc1-c1cccnc1,MIC,105.0,ug.mL-1
CHEMBL2338620,COc1ccccc1NCC(O)COc1ccc2c(c1)OC1(CCN(C(=O)OC(C)(C)C)CC1)CC2=O,MIC,25.0,ug.mL-1
CHEMBL2338607,COc1ccccc1NCC(O)COc1ccc2c(c1)OC1(CCCC1)CC2=O,MIC,12.5,ug.mL-1
CHEMBL506833,C/C=C(\C)C(=O)O[C@H]1[C@@H]2O[C@H]3[C@H](O[C@H]4[C@H](OC(CCCCC)CCCCCCCCCC(=O)O[C@@H]1[C@H](O[C@H]1O[C@H](C)[C@H](O)[C@@H](O)[C@H]1O)[C@@H](C)O2)O[C@H](C)[C@H](O)[C@H]4O)O[C@H](CO)[C@H](O)[C@H]3O,MIC,25.0,ug.mL-1
CHEMBL500594,CCCCCC1CCCCCCCCCC(=O)O[C@H]2[C@@H](OC(=O)CC)[C@H](O[C@H]3[C@H](O[C@H]4[C@H](O1)O[C@H](C)[C@H](O)[C@H]4O)O[C@H](CO)[C@H](O)[C@H]3O)O[C@H](C)[C@H]2O[C@H]1O[C@H](C)[C@H](O)[C@@H](O)[C@H]1O,MIC,25.0,ug.mL-1
CHEMBL38850,O=c1oc(-c2cccnc2)ns1,MIC,4.5,ug.mL-1
CHEMBL267808,Cc1cc(C23CC4CC(CC(C4)C2)C3)nc2ccccc12,MIC,69.25,ug.mL-1
CHEMBL14183,CCCNCc1cc(F)cc(Cl)c1.Cl,MIC,25.6,ug.mL-1
CHEMBL1801751,CC(C)(C)OC(=O)N[C@H](C(=O)O/N=C1\c2ccccc2-c2c1c(N1CCN(c3ccccn3)CC1)nc1ccc(Br)cc21)C(C)(C)C,MIC,1.52,ug.mL-1
CHEMBL469327,CC(C)=CCC/C(C)=C/CC/C(C)=C/COCc1cn([C@@H]2O[C@H](CO)[C@@H](O)[C@@H]2O)nn1,MIC,62.0,ug.mL-1
CHEMBL471634,CCCCCCCCc1cn([C@@H]2O[C@H](CO)[C@@H](O)[C@@H]2O)nn1,MIC,62.0,ug.mL-1
CHEMBL512346,CCCCCCc1cn([C@@H]2O[C@H](CO)[C@@H](O)[C@@H]2O)nn1,MIC,500.0,ug.mL-1
CHEMBL483774,COc1cnc(NS(=O)(=O)c2ccc(N3C(=O)c4ccccc4C3=O)cc2)nc1,MIC,250.0,ug.mL-1
CHEMBL1079129,COC(=O)C1=C2Nc3ccccc3[C@@]23CCN2C[C@]4(C[C@@H]5C[C@]67CC(=O)C[C@H]6CCN6CC[C@@]8(c9cccc(OC)c9N(C4)[C@@]58O)[C@@H]67)[C@@H]4OCC[C@]4(C1)[C@H]23,MIC,50.0,ug.mL-1
CHEMBL1770426,CC1=C(C(=O)Nc2ccccc2C)C(c2ccccn2)C(C(=O)Nc2ccccc2C)=C(C)N1,MIC,256.0,ug.mL-1
CHEMBL1783121,COc1ccc2nc(C)cc(-n3cc(CNS(=O)(=O)c4ccc(F)cc4)nn3)c2c1,MIC,1.0,ug.mL-1
CHEMBL1783130,COc1ccc2nc(C)cc(-n3cc(CN4CCN(C(=O)c5ccc(F)cc5)CC4)nn3)c2c1,MIC,1.0,ug.mL-1
CHEMBL518448,C=C1CC[C@H]2C(C)(C)CCC[C@]2(C)[C@H]1CC/C(C)=C/Cn1c[n+](C)c2nc[n-]/c(=N\OC(C)(C)C)c21,MIC,3.13,ug.mL-1
CHEMBL456865,C=C1C(=O)C2=C[C@H]1C[C@H](OC(C)=O)C(=O)[C@]1(C)CCCC(C)(C)[C@H]1C[C@H]2OC(C)=O,MIC,25.0,ug.mL-1
CHEMBL457350,CCCCCCCCCCCCCCCCN[C@H](CC(=O)OCC)C1O[C@@H]2OC(C)(C)O[C@@H]2C1OC,MIC,3.12,ug.mL-1
CHEMBL458022,Clc1nc(C2CCCO2)c2ncn(Cc3ccccc3)c2n1,MIC,0.78,ug.mL-1
CHEMBL478468,CC(=O)NCCCC[C@H](OC(C)=O)[C@@H](COC(C)=O)OC(C)=O,MIC,6.25,ug.mL-1
CHEMBL477971,C=C(CC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C)C(C)C,MIC,120.1,ug.mL-1
CHEMBL484198,CC[C@@H](CC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3C(C=O)=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C)C(C)C,MIC,3.8,ug.mL-1
CHEMBL485421,CC(C)[C@@H](C)CC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,MIC,128.0,ug.mL-1
CHEMBL181579,COC(=O)CSCCCCOC1=C(C)C(=O)SC1C,MIC,16.0,ug.mL-1
CHEMBL1807575,Nc1nc2c(c(-c3ccccc3)n1)CCC/C2=C\c1ccccc1,MIC,6.25,ug.mL-1
CHEMBL538132,CSSc1cccc[n+]1[O-],MIC,0.1,ug.mL-1
CHEMBL1829650,COc1ccc(OC)c(Nc2nc(-c3cccc([N+](=O)[O-])c3)cs2)c1,MIC,12.5,ug.mL-1
CHEMBL1796002,CC(=O)O[C@H]1CC[C@@H](C)[C@]23OC(C)(C)[C@H]([C@H](O)[C@H](OC(=O)c4ccccc4)[C@]12C)[C@H]3OC(=O)c1ccccc1,MIC,12.5,ug.mL-1
CHEMBL1796005,CC(=O)O[C@H]1CC[C@](C)(O)[C@]23OC(C)(C)[C@H]([C@H](O)[C@H](OC(=O)c4ccccc4)[C@]12C)[C@H]3OC(C)=O,MIC,25.0,ug.mL-1
CHEMBL1796140,CC(=O)O[C@H]1CC[C@@H](C)[C@]23OC(C)(C)[C@H](C[C@H](OC(=O)/C=C/c4ccccc4)[C@]12C)[C@H]3O,MIC,25.0,ug.mL-1
CHEMBL1796139,CC(=O)O[C@H]1CC[C@@H](C)[C@]23OC(C)(C)[C@H](C[C@H](OC(=O)/C=C/c4ccccc4)[C@]12C)[C@H]3OC(C)=O,MIC,25.0,ug.mL-1
CHEMBL564526,O[C@@H](COc1ccc(Cl)cc1)CN1CCC(O)(c2ccccc2)CC1,MIC,100.0,ug.mL-1
CHEMBL562371,O[C@@H](COc1ccc(Cl)cc1)CN1CCC(O)(c2ccc(Cl)cc2)CC1,MIC,25.0,ug.mL-1
CHEMBL564808,[C-]#[N+][C@]12C[C@@H](O)C(C)(C)c3[nH]c4cccc5c4c3[C@]1(O)[C@H](C[C@@H](Cl)[C@]2(C)C=C)C5(C)C,MIC,3.3,ug.mL-1
CHEMBL564329,[C-]#[N+][C@]12C[C@@H](O)C(C)(C)c3[nH]c4cccc5c4c3[C@]1(O)[C@H](CC[C@]2(C)C=C)C5(C)C,MIC,10.9,ug.mL-1
CHEMBL1689806,COc1ccc2c(c1)[nH]c1cc(OC)c(C(=O)O)cc12,MIC,100.0,ug.mL-1
CHEMBL490129,C[n+]1cc2c3c(ccc2c2ccc4cc5c(cc4c21)OCO5)OCO3.[Cl-],MIC,24.5,ug.mL-1
CHEMBL5287818,c1cc2c[n+](c1)CCCCCCCCCCCCc1ccc[n+](c1)CCCCCCCCCC2,MIC,4.6,ug.mL-1
CHEMBL5275995,c1cc2c[n+](c1)CCCCCCCCCCCCCCc1ccc[n+](c1)CCCCCCCCCCC2,MIC,4.6,ug.mL-1
CHEMBL1077804,c1ccc(C[C@H]2CNCCN2CC2CCCN2C[C@H](Cc2ccccc2)N2CCN(CCCC3CCCC3)[C@@H](Cc3ccccc3)C2)cc1,MIC,3.9,ug.mL-1
CHEMBL4101131,O=c1c(NCc2ccccn2)c(-c2ccc(N3CCOCC3)cc2)c1=O,MIC,0.016,ug.mL-1
CHEMBL13542,CNCc1ccc(OC)cc1.Cl,MIC,256.0,ug.mL-1
CHEMBL309471,CC(C)=CCC/C(C)=C\CSCC1NC(CO)C(O)C1O,MIC,64.0,ug.mL-1
CHEMBL4794861,O=c1cc(-c2ccc(O)cc2)oc2ccc(O)c(CN3CCC3)c12,MIC,0.45,ug.mL-1
CHEMBL1098857,COc1cc(OC)c(C[C@@H](O)Cc2ccc(OC)c(OC)c2)c(OC)c1,MIC,100.0,ug.mL-1
CHEMBL467954,Cc1ccc(C2=NN(c3ccccc3)[C@H](c3ccc(C)cc3)[C@H]2n2ccnc2)cc1,MIC,4.0,ug.mL-1
CHEMBL465532,CN1N=C(c2ccc(Cl)cc2)[C@@H](n2ccnc2)[C@H]1c1ccc(Cl)cc1,MIC,8.0,ug.mL-1
CHEMBL448405,CN1N=C(c2ccc(Br)cc2)[C@@H](n2ccnc2)[C@H]1c1ccc(Br)cc1,MIC,8.0,ug.mL-1
CHEMBL476614,COC(=O)c1ccc(NC(=O)NC23CC4CC(CC(C4)C2)C3)cc1O,MIC,0.4,ug.mL-1
CHEMBL1818408,O=C(Nc1cccc(C(F)(F)F)c1F)NC1CCCCCCC1,MIC,0.8,ug.mL-1
CHEMBL1818405,Cc1ccc(NC(=O)NCc2cccc(F)c2)cc1Cl,MIC,6.0,ug.mL-1
CHEMBL1818403,CCCCCCCNC(=O)Nc1ccc(C)c(Cl)c1,MIC,3.1,ug.mL-1
CHEMBL1818401,CCCCCCNC(=O)NC1C2CC3CC(C2)CC1C3,MIC,0.01,ug.mL-1
CHEMBL359852,CCC(C)C(=O)N[C@H](Cc1ccccc1)C(=O)N[C@@H]1C(=O)N[C@H](CC(C)C)C(=O)N[C@H](Cc2ccccc2)C(=O)N[C@H](CC(C)C)C(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@@H](CO)C(=O)O[C@@H]1C,MIC,64.0,ug.mL-1
CHEMBL1818415,COc1ccc(NC(=O)NC2C3CC4CC(C3)CC2C4)cc1,MIC,0.4,ug.mL-1
CHEMBL1563200,CC(C)NC(=O)NC1C2CC3CC(C2)CC1C3,MIC,50.0,ug.mL-1
CHEMBL317598,O=[N+]([O-])c1c[nH]cc1-c1cccc(Cl)c1,MIC,16.0,ug.mL-1
CHEMBL35149,COC1/C=C/OC2(C)Oc3c(C)c(O)c4c(O)c(c5sc(N6CCN(C)CC6)nc5c4c3C2=O)NC(=O)/C(C)=C\C=C\C(C)C(O)C(C)C(O)C(C)C(O)C1C,MIC,1.0,ug.mL-1
CHEMBL505541,CCCCC[C@H]1CCCCCCCCCC(=O)O[C@H]2[C@H](O)[C@@H](CO)O[C@@H](O[C@H]3[C@H](O1)O[C@H](C)[C@H](O)[C@@H]3O)[C@@H]2O[C@@H]1O[C@@H](C)[C@H](OC(=O)[C@H](C)[C@@H](C)O)[C@@H](O[C@@H]2O[C@@H](C)[C@H](O)[C@@H](O)[C@H]2O)[C@H]1OC(=O)[C@@H](C)CC,MIC,16.0,ug.mL-1
CHEMBL5641889,Cc1cc(/C=C2\S/C(=N/c3nccs3)NC2=O)c(C)n1-c1ccccc1Br,MIC,8.0,ug.mL-1
CHEMBL5647605,Cc1nc(/N=C2\NC(=O)/C(=C/c3cc(C)n(-c4ccccc4)c3C)S2)sc1C,MIC,64.0,ug.mL-1
CHEMBL3986166,Cc1ccc2nc(C)c(C(=O)NCCOc3ccccc3)n2c1,MIC,0.03,ug.mL-1
CHEMBL1077801,CCC(C)CN1CCN([C@@H](Cc2ccccc2)CN2CCCC2CN2CCNC[C@@H]2Cc2ccccc2)C[C@@H]1Cc1ccccc1,MIC,3.9,ug.mL-1
CHEMBL180703,CC1=C(OCCCCCCCCCCN2CCN(C)CC2)C(C)SC1=O,MIC,16.0,ug.mL-1
CHEMBL1818391,O=C(Nc1ccc(F)c(F)c1F)NC1CCCCC1,MIC,12.5,ug.mL-1
CHEMBL1818390,O=C(Nc1ccc(F)c(F)c1F)NC1CCCCCCC1,MIC,0.8,ug.mL-1
CHEMBL1818387,CCCCCCCNC(=O)Nc1ccc(F)c(F)c1F,MIC,6.0,ug.mL-1
CHEMBL5274138,CC(C)C[C@H](N)C(=O)NCC(=O)NC[C@H](Cc1ccccc1)B(O)O,MIC,5.0,ug.mL-1
CHEMBL1823282,OCc1cn(-c2ccccc2Cl)nn1,MIC,100.0,ug.mL-1
CHEMBL1823292,OCc1cn(-c2cc(Cl)cc(Cl)c2)nn1,MIC,100.0,ug.mL-1
CHEMBL1823295,OCc1cn(-c2ccc(Br)cc2)nn1,MIC,100.0,ug.mL-1
CHEMBL251357,FC(F)c1cn(-c2cccc(Cl)c2)nn1,MIC,100.0,ug.mL-1
CHEMBL1823337,C=Cc1cn(-c2ccc(Cl)c(Cl)c2)nn1,MIC,100.0,ug.mL-1
