compound_id,smiles,all_preds,all_probs
37033.mol2Entadamide_C,C[S@](=O)/C=C/C(=O)NCCO,1,0.9238201
8742.mol2 9855,CC1(C)O[C@@]2([C@H]3CCC[C@H](Cc4ccc(N)[nH+]c4)C3)C[C@@H]3CC[C@H](CO)[C@](N)(C2)[C@@H]31,1,0.92375904
28201.mol230973,C=CCc1cc(-c2cc(/C=C/C=O)ccc2O)ccc1O,1,0.92374444
31136.mol235410,C=C[C@@H](O)C#CC#CCCCCCCCCCC,1,0.9224658
"46008.mol26,7-Seco-agroclavine",CN[C@@H]1Cc2c[nH]c3cccc(c23)[C@H]1C=C(C)C,1,0.9211266
663.mol2  690,CCNC[C@@](O)(CCCCCC[C@H](O)CC[C@H]1[NH2+][C@@H](C)[C@H](O)C[C@@H]1n1ccnc1)CC(=O)[O-],1,0.9209903
39934.mol210-Hydroxystrictosamide,C=C[C@@H]1[C@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)OC=C2C(=O)N3CCc4c([nH]c5ccc(O)cc45)[C@H]3C[C@H]21,1,0.9208167
16119.mol217779,CC#Cc1ccc(-c2ccc(C(=O)[C@@H]3CCCC34CCCC4)s2)s1,1,0.92079026
42062.mol212-Methoxyaffinisine,C/C=C1\CN2[C@H]3C[C@@H]1[C@H](CO)[C@@H]2Cc1c3n(C)c2c(OC)cccc12,1,0.92071563
16120.mol217780,CC#Cc1ccc(-c2ccc(C(=O)[C@@H]3CCCCC34CCCC4)s2)s1,1,0.9206057
29167.mol232444,CC#Cc1ccc(-c2ccc(C(=O)CCl)s2)s1,1,0.9205267
27784.mol230421,Cc1cc(C)c2c3ccc(C)[cH-]c-3[nH+]c2c1,1,0.918941
667.mol2  694,CCNC[C@@](O)(CC[C@H](CO)CCCCCC[C@H]1[NH2+][C@@H](C)[C@H](O)C[C@@H]1n1ccnc1)CC(=O)[O-],1,0.9187361
29779.mol233374,CCCCCC/C(=N/O)C1=CC(=O)c2c(OC)ccc(OC)c2C1=O,1,0.91856617
44387.mol2Picric_acid,O=[N+]([O-])c1cc([N+](=O)[O-])c(O)c([N+](=O)[O-])c1,1,0.9183613
8738.mol2 9848,CC(C)CC[C@@H]1C[C@H]2Cc3ccc(O)cc3CC#C[C@H]3[C@](N)(CCO)[C@H]4CC[C@@]3(OC4(C)C)[C@H](C1)C2,1,0.91811454
18867.mol220633,COc1cc(/C=C(\CCc2ccccc2)C(=O)O[C@H]2[C@H](OC(C)=O)[C@@H](O)[C@H]3CNC[C@@]2(O)O3)ccc1O,1,0.91800606
33033.mol2C-Alkaloid_O,C/C=C1/C[N@@+]23CCc4c([nH]c5cccc(OC)c45)[C@@H]2C[C@@H]1CC3,1,0.9169082
4365.mol2 4707,CNC[C@H](O)c1ccc(O)c2c1C[C@@H](Cc1cccnc1)CC(C)(C)C2,1,0.9167427
8756.mol2 9871,CC1(C)O[C@@]2([C@H]3CCC[C@H](Cc4ccc(O)cc4)C3)CC[C@@H]1[C@](N)(CCO)C2,1,0.91618586
39082.mol216-Hydroxyalstonal,CC1=C(C=O)[C@@H]2C[C@@H]3N[C@@H](C[C@@]34C(=O)N(C)c3ccccc34)[C@]2(O)CO1,1,0.91615117
9311.mol2 10433,C=C1CC[C@@H]2[C@H]([C@@H]3C[C@@H](C4CCCCC4)C[C@H]13)[C@]2(CN)CCC,1,0.9160036
38452.mol2  -L-Glutamyl-S-(prop-1-enyl)cystein_sulfoxide,C/C=C\[S@@](=O)C[C@H](NC(=O)CC[C@H](N)C(=O)O)C(=O)O,1,0.9155829
669.mol2  696,C[C@H](CCO)NC[C@@](O)(CCCCCCCCC[C@H]1[NH2+][C@@H](C)[C@H](O)C[C@@H]1n1ccnc1)CC(=O)[O-],1,0.9152313
31459.mol235929,CCCCCCCCCCCCC,1,0.91511667
32870.mol2Affinisine_oxindole,C/C=C1\CN2[C@H]3C[C@@H]1[C@H](CO)[C@@H]2C[C@@]31C(=O)N(C)c2ccccc21,1,0.9148784
24146.mol226151,CNC[C@H](C)CCCCCC(=O)CC(=O)/C=C/c1ccc(O)c(OCO)c1,1,0.913684
8716.mol2 9824,CC1(C)O[C@@]2([C@H]3C[C@@H](Cc4ccc(N)[nH+]c4)CC4(CCCC4)C3)C[C@@H]3CC[C@H](CO)[C@](N)(C2)[C@@H]31,1,0.91308093
38592.mol2Griffonianone_B,COc1c(O)c2c(c3occ(-c4ccc5c(c4)OCO5)c(=O)c13)C=CC(C)(C)O2,1,0.9129124
39422.mol211-Hydroxyhumantenine,C/C=C1/CN(C)[C@H]2C[C@@]3(C(=O)N(OC)c4cc(O)ccc43)[C@H]3C[C@H]1[C@@H]2CO3,1,0.91188866
8758.mol2 9873,C[C@]1(C2CCCC2)O[C@@]2([C@@H]3C[C@H](Cc4ccc(N)[nH+]c4)CC4(CCCC4)C3)CC[C@@H]1[C@H](N)C2,1,0.9116737
10088.mol211236,CN[C@H]1CC#CC[C@]2(C)[C@]3(CC[C@@H](C)[C@@]24CCC(C)=C4C3)CN2C[C@H]12,1,0.91135865
10090.mol211238,CC1=C2C[C@]3(CN4CC45CCCC5)CC[C@@H](C4CCCCC4)[C@@]2(CC1)C3(C)C,1,0.910981
10086.mol211232,CC1=C2C[C@]3(CN4C[C@]45CCCC54CCCC4)CC[C@@H](C)[C@@]2(CC1)C3(C)C,1,0.9109432
675.mol2  702,CCNC[C@@](O)(CCCCCC[C@H](CCCO)CC[C@H]1[NH2+][C@@H](C)[C@H](O)C[C@@H]1n1ccnc1)CC(=O)[O-],1,0.9105779
33789.mol2Avicennamine,COc1ccc(CCN(C)C)cc1[C@H]1C[C@@](C)(O)[C@H]2[C@@H]1C(C)(C)[C@@H]2c1cc(CCN(C)C)ccc1OC,1,0.910451
27452.mol229969,CCCCCCCCCCCCCC,1,0.9102803
31404.mol235818,CCC#CC(=C=C(CC)CCC)CC,1,0.9090967
8747.mol2 9862,C[C@]1(C2CCCCC2)O[C@@]2([C@@H]3C[C@H](Cc4ccc(N)[nH+]c4)CC4(CCCC4)C3)CC[C@@H]1[C@H](N)C2,1,0.9088671
"39362.mol2(3S,5S)-3-Hydroxy-5-ethoxy-1-(4-hydroxyphenyl)-7-phenyl-6E-heptene",CCO[C@H](/C=C/c1ccccc1)C[C@@H](O)CCc1ccc(O)cc1,1,0.908244
10103.mol211257,CC1=C2C[C@]3(CN4CC4)CC[C@@H](C4CCCCC4)[C@@]2(CC1)C3(C)C,1,0.9077848
"39652.mol2(3S,5S)-3-Hydroxy-5-methoxy-1-(4-hydroxyphenyl)-7-phenyl-6E-heptene",CO[C@H](/C=C/c1ccccc1)C[C@@H](O)CCc1ccc(O)cc1,1,0.90759087
35976.mol2Dichotomide_II,COC(=O)/C=C\NC(=O)c1cc2c([nH]c3ccccc32)c(C(C)=O)n1,1,0.90747035
39423.mol215-Hydroxyhumantenine,C/C=C1/CN(C)[C@H]2C[C@@]3(C(=O)N(OC)c4ccccc43)[C@H]3C[C@@]1(O)[C@@H]2CO3,1,0.90724355
39019.mol2Hydrachine_A,O=C1C[C@@H]2[C@@H](O)CCCN2[C@H](n2cnc3ccccc3c2=O)C1,1,0.9072306
29162.mol232437,O=C1/C(=c2\c3ccc[cH-]c-3[n+]3c2=Nc2ccccc2C3=O)Nc2ccccc21,1,0.9071369
8768.mol2 9888,C[C@]1(C2CCCCC2)O[C@@]2([C@H]3CCC[C@H](Cc4ccc(N)[nH+]c4)C3)CC[C@@H]1[C@@H](N)C2,1,0.90651166
23321.mol225264,C[C@H]1C#Cc2cc(N)[nH+]c3c2CO[C@@H](CCC1)C[C@H](O)CCc1ccc(O)c(c1)OCc1[cH-]ccc2c[n+]-3cc1-2,1,0.9062366
19249.mol221015,CNC[C@H]1CC[C@H](Oc2cc(CC[C@H](O)C[C@@H](O)CCc3cc(OC)c(O)c(OC)c3)ccc2O)CC1,1,0.9054493
16509.mol218169,COc1cc(O[C@H]2O[C@H]([C@@]3(O)C=C[C@H](N)CC3)[C@@H](O)[C@H](O)[C@H]2O)c2c(O)c(C(C)=O)c(C)cc2c1CO,1,0.90540487
"36778.mol2N,N-Dimethyltryptamine_N-oxide",C[N+](C)([O-])CCc1c[nH]c2ccccc12,1,0.90518177
29170.mol232447,CC#Cc1ccc(-c2ccc(C(C)=O)s2)s1,1,0.90517414
37801.mol2Formosanatin_D,CC1(C)C=Cc2c(c(O)cc3c2oc2oc4c5c(cc(O)c4c(=O)c23)OC(C)(C)CC5)O1,1,0.90501857
28524.mol231552,CCCCCCCCCCCCCCC,1,0.90477353
43795.mol2Oxyprotostemonine,COC1=C(C)C(=O)O/C1=C1/O[C@]23CCCN4[C@H]([C@H]2[C@@H]1C)[C@@H](C[C@H]4[C@@H]1C[C@H](C)C(=O)O1)O3,1,0.90471274
11112.mol212354,CCOC(=O)[C@H]1CCc2c(c(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c(OC)c3occ([C@@H]4CNC(=O)C4)c23)C1,1,0.9043579
10085.mol211231,CC1=C2C[C@]3(CN4CC45CCCC5)CC[C@@H](C)[C@@]2(CC1)C3(C)C,1,0.9037966
29560.mol233065,O=C(O)[C@H]1Cc2cc(O)c(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)cc2N1C(=O)/C=C/c1ccc(O)cc1,1,0.9032305
26810.mol229080,CC[C@H]1CN2CC[C@@]3(C(=O)Nc4ccccc43)[C@@H]2C[C@H]1/C(=C\OC)C(=O)OC,1,0.9031075
42689.mol21-Methyl-2-undecyl-4(1H)-quinolilone,CCCCCCCCCCCc1cc(=O)c2ccccc2n1C,1,0.9023522
10098.mol211249,CC1=C2C[C@]3(CN4CC4)CC[C@@H](C)[C@@]2(CC1)C3(C)C,1,0.90173644
25047.mol227052,CC[C@@H]1C#CC[C@H]([C@H](O)CCc2ccc(O)c3c2-c2cc4ccc(O)cc4cc2/C=C\CO3)[C@@H](O)CCCC1,1,0.90157336
41678.mol2Lyalosidic_acid,C=C[C@H]1[C@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)OC=C(C(=O)O)[C@H]1CC1=NCCc2c1[nH]c1ccccc21,1,0.90154845
"34321.mol25-(3-Buten-1-ynyl)-2,2'-bithienyl-5   -methylacetate",C=CC#Cc1ccc(-c2ccc(COC(C)=O)s2)s1,1,0.90136236
31890.mol236530,O=C1CC[C@@H]2[C@H]3C[C@@H]4N(CC[C@]45c4ccccc4N1[C@H]25)C/C3=C/CO,1,0.89992535
8736.mol2 9846,CC1(C)O[C@@]2([C@H]3C[C@@H](CO)C[C@H](Cc4ccc(N)[nH+]c4)C3)CC[C@@H]1[C@](N)(CCO)C2,1,0.8997981
8772.mol2 9892,C[C@]1(C2CCCCC2)O[C@@]2([C@H]3CCC[C@@H](Cc4ccc(O)cc4)C3)CC[C@@H]1[C@H](N)C2,1,0.89923507
8752.mol2 9867,CC1(C)O[C@@]2([C@H]3CCC[C@@H](Cc4ccc(N)[nH+]c4)C3)CC[C@@H]1[C@](N)(CCO)C2,1,0.89922315
28520.mol231522,CCCCCCCCCCCCCCCC,1,0.89883274
29942.mol233612,C=CC[S@@](=O)C[C@H](N)C(=O)O,1,0.89856845
42092.mol210-Methoxycathafoline_N(4)-oxide,C/C=C1\C[N@@+]2([O-])CC[C@@]34c5cc(OC)ccc5N(C)[C@H]3[C@@H]2C[C@@H]1[C@@H]4C(=O)OC,1,0.898454
28191.mol230962,COc1ccc(-c2cc(/C=C/C=O)ccc2O)cc1/C=C/C=O,1,0.89687073
16126.mol217786,CC#Cc1ccc(-c2ccc(C(=O)C3CCCC3)s2)s1,1,0.8965676
8765.mol2 9881,CC1(C)O[C@@]2([C@H]3CCC[C@H](Cc4ccc(N)[nH+]c4)C3)CC[C@@H]1[C@](N)(CCCO)C2,1,0.89620274
10050.mol211188,CC1=C2C[C@]34CC[C@@H](C)[C@@]2(CC1)[C@]3(C)CC#CC[C@@H]1CCC[C@@]12CN2C4,1,0.8958174
16124.mol217784,CC#Cc1ccc(-c2ccc(C(=O)C3CCCCC3)s2)s1,1,0.8956855
662.mol2  689,CCNC[C@@](O)(CCCCCCC[C@H](CC=O)C[C@H]1[NH2+][C@@H](C)[C@H](O)C[C@@H]1n1ccnc1)CC(=O)[O-],1,0.89544374
18243.mol219993,C/C=C(/C)C(=O)OC(C)(C)[C@@]1(Cc2ccc(N)[nH+]c2)Cc2cc3ccc(=O)oc3cc2O1,1,0.8949605
26270.mol228436,Nc1[nH]c(=O)c2c([nH+]1)=[NH+]/C(=C/C(=O)C(=O)O)C(=O)[NH+]=2,1,0.8949577
18525.mol220283,C=C1C=C(C(=O)OCC)Oc2cc3c(c(OCC[N+]4=C5C=C[NH+]=C5C=C4)c21)C[C@@H](C(C)(C)O)O3,1,0.8946393
43132.mol2Nigrolineaxanthone_G,CC1(C)C=Cc2cc3c(=O)c4c(O)c5c(cc4oc3c(O)c2O1)OC(C)(C)CC5,1,0.8942791
8876.mol2 9998,C[C@H]1CC=C[C@@]2(CCC[C@H]3[C@H](Cc4cc(O)cc(Cc5ccccc5)c4)CCC[C@H]32)C1,1,0.8933737
"36224.mol22,4-Dihydroxy-1,4-benzoxazin-3-one-2-O-  -D-glucopyranoside",O=C1[C@@H](O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)Oc2ccccc2N1O,1,0.8932089
8740.mol2 9851,CC1(C)O[C@@]2([C@H]3C[C@H](Cc4ccc(N)[nH+]c4)CC4(CCCC4)C3)CC[C@@H]1[C@](N)(CCCO)C2,1,0.8929247
29623.mol233158,CCCCCCCCCCCCCCCCC,1,0.8926484
8722.mol2 9831,CC1(C)O[C@@]2([C@@H]3C[C@@H](Cc4ccc(N)[nH+]c4)CC4(CCCC4)C3)CC[C@@H]1[C@](N)(CCO)C2,1,0.89256054
48117.mol2Wrightiamine_A,C[C@@H]1N=C[C@]23CC[C@H]4[C@@H](CC[C@H]5C[C@@H](N)CC[C@@]54C)[C@@H]2CC[C@H]13,1,0.89218473
30904.mol235006,CC(C)(CO)[C@H](O)C(=O)NCCCO,1,0.8917579
1417.mol2 1444,CCCC[C@H](O)[C@H](O)/C=C/C(Cc1cccc(O)c1)=C(/CCCC[C@H](CCC(=O)[O-])NCC)C[C@H](O)CO,1,0.8896171
30873.mol234931,COC(=O)/C=C(/C)CCC=C(C)C,1,0.8889691
47362.mol22-Tridecyl-1-methyl-4(1H)-quinolone,CCCCCCCCCCCCCc1cc(=O)c2ccccc2n1C,1,0.8887596
25064.mol227069,Nc1cc([C@H](CCOc2cc(CC[C@@H](O)C[C@@H](O)CCCCCCCO)ccc2O)Cc2ccc[nH]2)cc[nH+]1,1,0.8880463
29638.mol233190,CCCCCCCCCCCCCCCCCC,1,0.8863558
44096.mol22-n-Pentylquinoline,CCCCCc1ccc2ccccc2n1,1,0.8855343
18239.mol219989,C/C=C(/C)C(=O)OC(C)(C)[C@@]1(Cc2ccc(N)[nH+]c2)Cc2cc3cc(CCCO)c(=O)oc3cc2O1,1,0.8851186
8749.mol2 9864,C[C@@]12CCC[C@@H]3C[C@@]([C@@H]4C[C@H](Cc5ccc(N)[nH+]c5)CC5(CCCC5)C4)(C[C@@H](N)[C@@H]31)O2,1,0.8838718
2810.mol2 2889,O=C([O-])[C@H]1Cc2cc(O)c3c(c2N1C(=O)/C=C/c1ccc(O)cc1)CC[C@@]1(O3)O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,1,0.88363755
21689.mol223552,NCOc1cc(CCC(=O)C[C@H](O)CCc2cc(O)c(O)c(OC3CCNCC3)c2)ccc1O,1,0.88311625
16520.mol218180,COc1cc(O[C@H]2O[C@H]([C@@]3(O)C=C[C@H](N)CC3)[C@@H](O)[C@H](O)[C@H]2O)c2c(O)c(C(C)=O)c(C)cc2c1,1,0.8824702
42210.mol212-Methoxy-Na-methyl-vellosimine,C/C=C1\CN2[C@H]3C[C@H]1[C@@H](C=O)[C@@H]2Cc1c3n(C)c2c(OC)cccc12,1,0.8817499
16513.mol218173,COc1cc(O[C@H]2O[C@H]([C@]3(O)C=C[C@H](N)[C@H](CC=O)C3)[C@@H](O)[C@H](O)[C@H]2O)c2c(O)c(C(C)=O)c(C)cc2c1,1,0.8813322
2505.mol2 2563,CNC[C@@H](C(=O)[O-])C(=O)OC[C@@H]1O[C@H](Oc2ccc3c(=O)c(-c4ccc(O)cc4)coc3c2)[C@@H](O)[C@H](O)[C@H]1O,1,0.88075185
37328.mol2Epoxynepapakistamine_A,C/C=C(\C)C(=O)N[C@@H]1[C@H](OC(C)=O)[C@@H]2CC[C@@H]3[C@H](CC[C@@]4(C)[C@H]3C[C@H]3O[C@]34[C@H](C)NC)[C@@]2(C)C[C@@H]1OC(C)=O,1,0.8807428
35463.mol2Darlinine,CN1CCC[C@@H]1C[C@H](O)/C=C/c1ccccc1,1,0.88059056
42723.mol2Mimosine-O-  -D-glucoside,N[C@@H](Cn1ccc(=O)c(O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)c1)C(=O)O,1,0.88057
"36009.mol2N,O-Dideacyl-N-methylpachysandrine_A",C[C@@H]([C@H]1CC[C@@H]2[C@@H]3CC[C@H]4[C@@H](O)[C@H](N(C)C)CC[C@]4(C)[C@H]3CC[C@@]21C)N(C)C,1,0.88040906
35386.mol2Cycloprotobuxine_C1,C[C@@H]([C@H]1CC[C@@]2(C)[C@@H]3C=C[C@H]4C(C)(C)[C@@H](N(C)C)CC[C@@]45C[C@@]35CC[C@]12C)N(C)C,1,0.88039356
37446.mol2Erythrozeylanine_B,CN1[C@@H]2CC[C@H]1C[C@H](OC(=O)/C=C/c1ccccc1)C2,1,0.8803577
34922.mol2trans-3  -Cinnamoyloxytropane,CN1[C@@H]2CC[C@H]1C[C@H](OC(=O)/C=C/c1ccccc1)C2,1,0.8803577
42973.mol2Naucleoside_A,C=C[C@@H]1[C@@H]2C=C3c4[nH]c5ccccc5c4CCN3C(=O)C2=C(O)C[C@H]1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,1,0.88018835
31965.mol236641,CCCCCCCCCCCCCCCCCCC,1,0.8800386
25056.mol227061,CC[C@@]12C#CC[C@H]([C@H](O)CCc3ccc(O)c(OCCCc4cc[nH+]c(N)c4)c3)[C@@H](O)[C@@H](CCC1)CC2,1,0.8792318
10062.mol211203,CC1=C2C[C@]34[C@H]5CCC[C@]3(CC#CC[C@]36C=C[C@H]4N4C[C@]43CCC6)[C@]2(CC1)[C@H](C)C5,1,0.8769343
42601.mol21-Methyl-2-pentadecyl-4(1H)-quinolon,CCCCCCCCCCCCCCCc1cc(=O)c2ccccc2n1C,1,0.87685394
24134.mol226139,CNC[C@H](C)CCCCCC(=O)CC(=O)/C=C(/CO)c1ccc(O)c(OC)c1,1,0.8767952
10727.mol211965,C=C(C)[C@@H]1CC[C@@]2(C)CC(CN[C@@]3(C)CCC4(CCCC4)C3)=CC(C)=C2C1,1,0.87541205
18784.mol220542,C/C=C(/C)C(=O)O[C@H]1Cc2c(c(Cc3cc[nH+]c(N)c3)c3oc(CO)cc(=O)c3c2O)OC1(C)C,1,0.87464917
29175.mol232452,CC#Cc1ccc(-c2ccc(Cl)s2)s1,1,0.8745442
"43381.mol2Octadeca-8,10,12-triynoic_acid",CCCCCC#CC#CC#CCCCCCCC(=O)O,1,0.874301
31963.mol236633,CCCCCCCCCCCCCCCCCCCC,1,0.8737527
43680.mol216-Oxohasubanonine,COC1=C(OC)[C@@]23CCc4ccc(OC)c(OC)c4[C@]2(CC1=O)CC(=O)N3C,1,0.87320745
10713.mol211951,C=C(C)[C@@H]1CC[C@@]2(C)CC([C@@]34CC[C@H]5CC[C@@H](CC3)[C@@]5(C)N4)=CC(C)=C2C1,1,0.8729436
10091.mol211239,CN[C@@H]1C=C[C@@H]([C@]23CC[C@@H](C)[C@@]4(CCC(C)=C4C2)C3(C)C)N2C[C@@H]12,1,0.8722798
36867.mol2Dorsmanin_C,CC(C)=CCC/C(C)=C/Cc1c2c(c3oc(-c4ccc(O)c(O)c4)c(O)c(=O)c3c1O)C=CC(C)(C)O2,1,0.871667
25055.mol227060,CC[C@H]1C#CC[C@H]([C@H](O)CCc2ccc(O)c(OC)c2-c2ccc3cc(O)ccc3c2)[C@@H](O)CCCC1,1,0.87125915
37084.mol23-Epiconamine,C[C@H]1[C@H]2CC[C@H]3[C@@H]4CC=C5C[C@@H](N)CC[C@]5(C)[C@H]4CC[C@]23CN1C,1,0.8703078
32766.mol26-O-Acetylstritosamide,C=C[C@@H]1[C@H](O[C@@H]2O[C@H](COC(C)=O)[C@@H](O)[C@H](O)[C@H]2O)OC=C2C(=O)N3CCc4c([nH]c5ccccc45)[C@H]3C[C@H]21,1,0.8698167
12917.mol214211,CNCc1cccc(Cc2cc(-c3oc4cc(O)cc(OCCCO)c4c(=O)c3O)ccc2O)c1,1,0.869773
"42570.mol22-Methyl-6-methylene-2,7-octadienol_acetate",C=CC(=C)CC/C=C(/C)COC(C)=O,1,0.86956507
18226.mol219976,C/C=C(/C)C(=O)OC(C)(C)[C@@]1(Cc2cc(N)[nH+]cc2CC(=O)N2CCC2)Cc2cc3ccc(=O)oc3cc2O1,1,0.8693782
39152.mol26-Hydroxy_blepharin,O=C1Nc2cc(O)ccc2O[C@H]1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,1,0.8690428
38455.mol2  -Glutamyl-valine,CC(C)[C@H](NC(=O)CC[C@H](N)C(=O)O)C(=O)O,1,0.8689699
34346.mol2Buxbodine_E,C[C@H](N)[C@H]1CC[C@@]2(C)[C@@H]3C=C[C@@H]4C(C)(C)[C@H](N(C)C)CC[C@]45C[C@]35CC[C@]12C,1,0.8688247
16132.mol217792,CC#CC#CC#Cc1ccc(C(O)(CO)CO)s1,1,0.8687263
44873.mol2Pseudoaconine,CCN1C[C@]2(COC)[C@H](O)C[C@H](OC)[C@@]34[C@@H]5C[C@]6(O)[C@@H](OC)C[C@@](O)([C@H]5[C@H]6O)[C@@H]([C@H](OC)[C@H]23)[C@@H]14,1,0.8685798
31964.mol236636,CCCCCCCCCCCCCCCCCCCCC,1,0.86754775
32.mol2   37,C[C@@H]([C@H](O)c1cccc(O)c1)N(C)C,1,0.86700165
29176.mol232453,CC#CC#CC#Cc1ccc([C@@H](O)CO)s1,1,0.86594486
34342.mol2Buxbodine_A,C[C@@H]([C@H]1CC[C@@]2(C)[C@@H]3C=C[C@@H]4C(C)(C)CCC[C@]45C[C@]35CC[C@]12C)N(C)C,1,0.8651933
10715.mol211953,C=C(C)[C@@H]1CC[C@@]2(C)CC([C@H]3CC[C@H]4CC5(CCCC5)C[C@@]4(C)N3)=CC(C)=C2C1,1,0.8651486
34494.mol2Calystegine_B2,O[C@@H]1[C@H](O)[C@H]2CC[C@](O)(N2)[C@H]1O,1,0.86461097
42937.mol2Nakienone_A,C=C/C=C(/CO)C1=C(CO)CCC1=O,1,0.8644563
10083.mol211227,CC1=C2C[C@]3([C@@H]4C=C[C@@H]5CCC[C@@]56CN46)CC[C@@H](C)[C@@]2(CC1)C3(C)C,1,0.8641692
8769.mol2 9889,CC1(C)O[C@@]2([C@@H]3CC[C@H](Cc4ccccc4)[C@@H](Cc4ccc(O)cc4)C3)CC[C@@H]1[C@H](N)C2,1,0.8640421
45288.mol2Regholarrhenine_C,CNC1=CC2=CC[C@H]3[C@H]4CC[C@@H]5[C@H](C)NC[C@]45CC[C@@H]3[C@@]2(C)CC1,1,0.8638477
32098.mol236803,C[C@H]1CC[C@]2(C)N(C1)C[C@H]1[C@H]([C@H](O)C[C@]3(O)[C@@H]4C[C@H](O)[C@H]5C[C@H](O)CC[C@@]5(C)[C@H]4C[C@]13O)[C@]2(C)O,1,0.8638419
"44059.mol21,2,3,4,7-Pentahydroxy-6-nitrobicyclo[3.3.0]octane",O[C@H]1[C@H](O)[C@H]2N[C@H](O)C[C@@]2(O)[C@@H]1O,1,0.8638383
28350.mol231186,CCCC/C=C\CCCCCCCc1[cH-]c(=O)c2ccccc2[n+]1C,1,0.8635432
17788.mol219503,CNCC[C@]1(C(=O)O[C@@H]2Cc3c(cc4oc(C)cc(=O)c4c3O)OC2(C)C)O[C@@H]1Cc1cccc(C(N)N)c1,1,0.8633661
10094.mol211244,CC1=C2C[C@@]34CC[C@H]5CCC[C@@H](C=C[C@H]3N3CC3)[C@]4(C)[C@@]25CC1,1,0.8633054
20771.mol222557,COc1c(O)ccc(CCC(=O)C[C@H]2C[C@H](C)CCO2)c1-c1ccc(CN)cc1,1,0.8631047
"36518.mol23-(3,4-Dihydroxyphenyl)-2-propen-1-ethanoate",CC(=O)OC/C=C/C1=C(O)C=C(O)CC1,1,0.86280555
45242.mol2Radicamine_B,OC[C@H]1N[C@@H](c2ccc(O)cc2)[C@H](O)[C@H]1O,1,0.8615089
31962.mol236632,CCCCCCCCCCCCCCCCCCCCCC,1,0.8614783
31396.mol235803,CCCCCCCCCC[C@@H](C)CC,1,0.86124736
24151.mol226156,CNC[C@H](C)CCCCCC(=O)CC(=O)/C=C/c1ccc(O)c(OC)c1,1,0.86112535
31887.mol236527,COc1cc2c(cc1OC)[C@@]13CC[N@@+]4([O-])C/C(=C/CO)[C@H](C[C@@H]14)[C@H]1CCC(=O)N2[C@H]13,1,0.86015266
38992.mol2Howiinin_A,O=C1C=C[C@H](OC(=O)/C=C/c2ccccc2)[C@H]([C@@H]2O[C@@H]2c2ccccc2)O1,1,0.8596687
18875.mol220641,CCCCC/C(=C/c1ccc(O)c(OC)c1)C(=O)O[C@H]1[C@@H](OC(C)=O)[C@@H](O)[C@@H]2CNC[C@@]1(O)O2,1,0.8586273
37099.mol21-Epi-dioncophylline_B,COc1cc(C)cc2ccc(-c3ccc4c(c3O)[C@H](C)N[C@H](C)C4)c(O)c12,1,0.85850626
34495.mol2Calystegine_C1,O[C@@H]1[C@H](O)[C@@H]2N[C@@](O)(C[C@H]2O)[C@H]1O,1,0.8585028
37744.mol2(+)-Flavinantine,COC1=C[C@]23CCN(C)[C@H](Cc4cc(OC)c(O)cc42)C3=CC1=O,1,0.85838485
45721.mol2(-)-Salutaridine,COC1=C[C@]23CCN(C)[C@H](Cc4ccc(OC)c(O)c42)C3=CC1=O,1,0.85824937
10722.mol211960,C=C(C)[C@@H]1CC[C@@]23CC=C[C@@H]4CCC[C@@]42C(CNCC)=CC(C)=C3C1,1,0.85807115
31889.mol236529,O=C1CC[C@@H]2[C@H]3C[C@H]4[C@]5(CC[N@@+]4([O-])C/C3=C/CO)c3ccccc3N1[C@H]25,1,0.8567369
28876.mol232076,COc1ccc2c(c1O)[C@H](Cc1ccc(O)cc1)[N+](C)(C)CC2,1,0.8565622
47344.mol2n-Tricosane,CCCCCCCCCCCCCCCCCCCCCCC,1,0.8556028
29650.mol233219,CCCCCCCCCCCCCCCCCCCCCCC,1,0.8556028
42688.mol21-Methyl-2-[(Z)-5-undecenyl]-4(1H)-quinolone,CCCCC/C=C\CCCCc1cc(=O)c2ccccc2n1C,1,0.8543843
38445.mol2  -L-Glutamyl-L-glutamic_acid,N[C@@H](CCC(=O)N[C@@H](CCC(=O)O)C(=O)O)C(=O)O,1,0.85436374
43909.mol2Parakmerin_A,C/C=C/c1ccc2c(c1)[C@H](C)[C@@H](c1ccc(O)c(OC)c1)O2,1,0.85348195
26802.mol229067,C=C[C@H]1CN2CC[C@]3(C(=O)Nc4ccccc43)[C@H]2C[C@H]1/C(=C/OC)C(=O)OC,1,0.85318655
40964.mol2Kaurane,C[C@H]1C[C@@]23CC[C@@H]4C(C)(C)CCC[C@@]4(C)[C@@H]2CC[C@@H]1C3,1,0.8524063
