tcm_id,smiles
14217.mol215528,CC(C)[C@@H](C)[C@@H]1O[C@H]1[C@@]1(O)CC=C[C@@H]2C[C@@]34CC[C@H]5[C@H](O)[C@H](O)C[C@@H](C(=O)C=C3[C@]3(O)CC[C@H]1[C@@]23C)[C@]54C
14211.mol215522,CC(C)[C@@H](C)[C@@H]1O[C@H]1[C@@]1(O)CC=C[C@@H]2C[C@H]3C(=CC(=O)[C@@H]4[C@H]5CCC[C@]43C[C@H](O)[C@@H]5O)[C@]3(O)CC[C@H]1[C@@]23C
38724.mol2Harunmadagascarin_B,CC(C)=CCc1c(C)cc(O)c2c(O)c3c(cc12)C(CC=C(C)C)(CC=C(C)C)C1=C(C=CC(C)(C)O1)C3=O
7073.mol2 7760,COC1=C(C)C(=O)O/C1=C1/OC2=CC3(CCCCC3)C[N@H+]3[C@@H](CCC[C@H]3[C@@H](O)CC3CCCCC3)[C@H]2[C@@H]1C
21026.mol222812,C[C@H](O)CNC[C@H](C)[C@H]1C=[NH+]C(CCOc2cc(CCc3ccc(CCCCCCCN)o3)ccc2O)=C1
11067.mol212309,C=C(/C=C/C=C1/[C@H]2[C@@H](CCC[C@H]1O)C[C@@]1([C@H](CCCO)/C(=C(\C)C=O)CC[C@@]1(C)O)[C@@H]2O)CCC=C(C)C
30226.mol233967,C=C(CC[C@@H](C(=O)O)[C@H]1[C@H](O)C[C@@]2(C)C3=CC[C@H]4C(C)(C)[C@H](OC(C)=O)CC[C@]4(C)C3=CC[C@]12C)C(C)C
30239.mol233984,C=C(CC[C@@H](C(=O)O)[C@H]1[C@H](O)C[C@@]2(C)C3=CC[C@H]4C(C)(C)[C@@H](OC(C)=O)CC[C@]4(C)C3=CC[C@]12C)C(C)C
9574.mol2 10706,C[C@@]12CC[C@@H]3CC[C@@]45C[C@H](O)[C@@](CO)(CC1)[C@]3(C2)C4=CC(=O)[C@@H]1[C@@]2(C)CC[C@H](O)[C@@](C)(CO)[C@H]2CC[C@]15C
37790.mol2Fomlactone_A,CC(=O)O[C@@H]1CC[C@]2(C)C3=C(CC[C@@H]2C1(C)C)[C@]1(C)CC[C@H]2[C@H](C)C[C@@]4(OC(=O)[C@@H](C)[C@@H]4C)O[C@H](C3)[C@]21C
41614.mol2Lup-20(29)-ene-3  -acetoxy-24-oic_acid,C=C(C)[C@@H]1CC[C@]2(C)CC[C@]3(C)[C@@H](CC[C@@H]4[C@@]5(C)CC[C@@H](OC(C)=O)[C@](C)(C(=O)O)[C@]5(C)CC[C@]43C)[C@@]12C
9797.mol2 10929,C=C1C[C@@]2(CC[C@@H]([C@@H]3C[C@@H](CCOC)[C@H]4CC[C@H](O)C[C@]4(O)C3)C2)[C@@H]2O[C@]2(C)C[C@@H]2CCC[C@@]3(C)C[C@H]1[C@@H]23
9271.mol2 10393,C=C1CC[C@@H]2[C@H]([C@@H]3C[C@@H](C4CCCCC4)C[C@H]13)[C@]2([C@@H](N)C=O)[C@H]1C=C[C@@H]2C[C@H](CNc3ccccc3)C[C@@H]2C1
4697.mol2 5039,Cc1c(C(=O)CCc2ccccc2)c(O)c2c(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)cc(C(=O)[O-])cc2c1O
17487.mol219147,CC(=O)Oc1ccc2c(c1)C(=O)c1cc(O[C@H]3O[C@@H](C)[C@@H](O)[C@@H](O)[C@H]3O)c(C3CCNCC3)c(O)c1C2=O
4662.mol2 5004,CC(=O)c1c(C)cc2cc(C(=O)[O-])cc(O[C@@H]3O[C@@H]4[C@]5(O)CCC[C@H]5C[C@H]5CC[C@]3(O)[C@@H](O)[C@]54O)c2c1O
"46968.mol23,4,5,6-Tetradehydropalicoside",C=C[C@H]1[C@H](O[C@H]2O[C@H](CO)[C@H](O)[C@@H](O)[C@H]2O)OC=C(C(=O)O)[C@H]1Cc1c2[nH]c3ccccc3c2cc[n+]1C
17979.mol219702,CCOC(=O)CCc1cc2ccoc2c(OCCNC)c1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@]1(O)CCCO
25625.mol227641,COc1c(O)c([C@H](Cc2ccccc2)c2cc[nH]c2)c2oc(-c3ccc(O)cc3)cc(=O)c2c1OCCCO
25621.mol227637,CCc1cc(-c2cccc(CCc3c(O)c(OC)c(O)c4c(=O)cc(-c5ccc(O)cc5)oc34)c2)c(CO)[nH]1
12574.mol213868,Oc1ccc(/C=C/c2c(CCc3ccc(CNC4CCOCC4)cc3)c(O)c(O)c3c(O)cccc23)cc1O
17016.mol218676,CNCc1cc2c(cc1OC)[C@H](O)[C@H]([C@H]1COc3ccc(OC4CCCC4)cc3[C@H]1O)[C@H](CCCOC)O2
12595.mol213889,CCCCCc1cc(CCc2c(O)c(O)c3c(O)cccc3c2/C=C/c2ccc(O)c(O)c2)ccc1CNC
23592.mol225597,CCCCC[C@@H](C[C@@H](CCc1cc(OC2CCCC2)c(O)cc1-c1cc[nH+]c(N)c1)OC(C)=O)OC(C)=O
23581.mol225586,COc1cc(CC[C@H](C[C@@H](OC(C)=O)C2CCCCCCC2)OC(C)=O)cc(Cc2cc[nH+]c(N)c2)c1O
24127.mol226132,COc1cc(/C=C/C(=O)CC(=O)CCCCCCC2CCNCC2)cc(Cc2ccc3ccccc3c2)c1O
15257.mol216912,CCC/C=C1\OC(=O)C2=C1CC[C@H]1[C@@H]3CC[C@@]4(C(=C3Cc3cc[nH+][cH-]3)C(=O)O/C4=C\CCC3CCCCC3)[C@@H]21
21034.mol222820,CCCCc1ccc(CCc2ccc(O)c(OCCC3=C[C@@H]([C@H](C)[C@H](CCCO)NC[C@H](C)O)C=[NH+]3)c2)o1
21018.mol222804,CCCCc1ccc(CCc2ccc(O)c(OC[C@H](NCC)C3=C[C@@H]([C@H](C)CC[C@H](O)[C@H](C)O)C=[NH+]3)c2)o1
8674.mol2 9774,CC1(C)O[C@@]23C[C@@H]4CC[C@@H](CO)[C@](N)([C@@H]2C#C[C@@H]2C=C[C@H](c5ccc(O)cc52)[C@@H]2C[C@H]3CC3(CCCC3)C2)[C@@H]41
1412.mol2 1439,CCCCC[C@H](O)/C=C/C1=C(\C[C@H](O)CO)C[C@H](CCCCCC(=O)[O-])CCc2c(CC)cccc2CC1
5465.mol2 5871,C[C@@H]1[C@]23CC[C@H]4[C@@]5(C)[C@@H](CC[C@@H](C[C@]1(O)OC2)[C@]35CO)C[C@@]1(C)[C@@H]2C[C@](C)(C(=O)[O-])CC[C@]2(C)CC[C@]41C
27811.mol230462,O=C(O)C[C@H]1C(=O)O[C@H]2[C@H](O)[C@@H](OC(=O)C(=O)c3cc(O)c(O)c4c3[C@H]1[C@@H](O)C(=O)O4)[C@H](O)O[C@@H]2CO
27815.mol230471,C=C[C@H]1[C@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)OC=C(C(=O)O)[C@H]1CCOC(=O)c1cc(O)c(O)c(O)c1
"42259.mol22-Methoxy-5-(1',2',3'-trihydroxypropyl)-phenyl-1-O-(6''-galloyl)-  ...",COc1ccc([C@H](O)[C@H](O)CO)cc1O[C@@H]1O[C@H](COC(=O)c2cc(O)c(O)c(O)c2)[C@@H](O)[C@H](O)[C@H]1O
34136.mol2Boehmerin,CC(=O)O[C@H]1[C@@H](O)[C@@H](OC2=C(c3ccc(O)c(O)c3)Cc3oc4cc(O)cc(O)c4c(=O)c3C2)OC[C@@H]1O
40816.mol2Justalakonin,COc1c2c(c(-c3ccc(O)c(O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)c3)c3cc4c(cc13)OCO4)C(=O)OC2
2810.mol2 2889,O=C([O-])[C@H]1Cc2cc(O)c3c(c2N1C(=O)/C=C/c1ccc(O)cc1)CC[C@@]1(O3)O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O
34988.mol2Cochinchiside_A,O=C(O[C@@H]1[C@@H](O)[C@H](Oc2ccccc2COC(=O)[C@]2(O)C=CCCC2=O)O[C@H](CO)[C@H]1O)c1ccccc1
47281.mol2Tremulacin,O=C(O[C@H]1[C@@H](Oc2ccccc2COC(=O)[C@]2(O)C=CCCC2=O)O[C@H](CO)[C@@H](O)[C@@H]1O)c1ccccc1
46176.mol2Shiraiachrome_C,COc1c2c3c4c(c(OC)c(=O)c5c(O)cc(OC)c(c6c(OC)cc(O)c(c1=O)c63)c54)C(C(C)=O)=C(C)C2
38513.mol2Gnetuhainin_H,COc1cc([C@@H]2Oc3c(cc4cc(-c5cc(O)cc(O)c5)oc4c3OC)[C@H]2c2cc(O)cc(O)c2)ccc1O
43351.mol2Ochnone,O=C(c1ccc(O)cc1)[C@H]1[C@H](C(=O)c2ccc(O)cc2O)[C@H](c2ccc(O)cc2)O[C@@H]1c1ccc(O)cc1O
35088.mol2Cordigol,O=C(c1ccc(O)cc1O)[C@H]1[C@@H]2[C@H](c3ccc(O)cc3)Oc3cc(O)cc(O)c3[C@@H]2O[C@H]1c1ccc(O)cc1
1590.mol2 1617,CC(C)CCNC[C@]1(O)[C@H](Oc2ccc3c(=O)c(-c4ccc(O)cc4)coc3c2)O[C@H](C(=O)[O-])[C@@H](O)[C@@H]1O
11142.mol212384,CCOC(=O)CCc1cc2c(CCO)coc2c(OC)c1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@]1(O)CCCO
16531.mol218191,COc1cc(O[C@H]2O[C@H]([C@H](O)C[C@H](O)c3ccccc3)[C@@H](O)[C@H](O)[C@H]2O)c2c(O)c(C(C)=O)c(C)cc2c1
17490.mol219150,CCCCCc1c(O[C@H]2O[C@@H](C)[C@@H](O)[C@@H](O)[C@H]2O)c(C)c(O)c2c1C(=O)c1cc(OC(C)=O)ccc1C2=O
45650.mol2Rutaevin_acetate,CC(=O)O[C@H]1C(=O)[C@@H]2C(C)(C)O[C@H]3CC(=O)OC[C@]32[C@H]2CC[C@@]3(C)[C@H](c4ccoc4)OC(=O)[C@H]4O[C@]43[C@@]21C
44344.mol2Physalin_L,C[C@@H]1C(=O)O[C@@H]2C[C@@]1(C)[C@H]1C(=O)[C@@]3(O)O[C@@]14[C@@]2(C)OC(=O)[C@@]4(O)CC[C@H]1[C@H]3[C@H](O)C=C2C=CCC(=O)[C@@]21C
17499.mol219159,C[C@@]1(CC2=Cc3ccccc3CC2)Oc2cc3oc([C@H](O)c4cc(O)cc(O)c4)cc(=O)c3c(O)c2C[C@H]1O
46839.mol2Taxuyunnanine_Q,CC(=O)O[C@@H]1C2=C(C)[C@@H](O)C[C@@]2(C(C)(C)O)[C@@H](O)[C@@H]2[C@H](CO)[C@@H](O)C[C@H](OC(C)=O)[C@@]2(C)[C@H]1OC(C)=O
46160.mol2Shikokiaside_A,C=C1[C@@H]2C[C@@H](O)[C@H]3[C@@]45CO[C@](O)([C@@H](O)[C@@H]4C(C)(C)CC[C@@H]5O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)[C@]3(C2)[C@@H]1O
43936.mol2Parvifoliside,C=C1[C@@H]2C[C@H](O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)[C@H]3[C@@]45CO[C@](O)([C@@H](O)[C@@H]4C(C)(C)CC[C@@H]5O)[C@]3(C2)[C@@H]1O
45215.mol2Rabdoside_1,C=C1[C@@H]2CC[C@@H]3[C@]45CC[C@H](O)[C@@](C)(CO[C@@H]6O[C@H](CO)[C@@H](O)[C@H](O)[C@H]6O)[C@H]4[C@H](O)[C@@](O)(OC5)[C@]3(C2)[C@@H]1O
19075.mol220841,COc1cc([C@@H]2C[C@H](OC(C)=O)C[C@@H](OC(C)=O)[C@H]3Cc4cc(OC)c(O)cc4[C@@H](CO)[C@@H]3C2)ccc1O
"32452.mol22  -Acetoxy-9  -benzoyloxy-5  ,7  ,10  ,15-tetrahydroxy-11(15_1)-ab...",C=C1[C@@H](O)C[C@H](O)[C@@]2(C)[C@@H](OC(=O)c3ccccc3)[C@H](O)C3=C(C)C(=O)C[C@@]3(C(C)(C)O)[C@@H](OC(C)=O)[C@H]12
43599.mol2Orthosiphonone_C,C=C[C@@]1(C)CC(=O)[C@H]2[C@](O)(C1=O)[C@H](OC(C)=O)C[C@H]1C(C)(C)[C@H](O)[C@@H](OC(=O)c3ccccc3)[C@H](O)[C@@]12C
35517.mol23-O-Deacetylorthosiphol_I,C=C[C@@]1(C)CC(=O)[C@H]2[C@](O)(C1=O)[C@H](O)C[C@H]1C(C)(C)[C@H](O)[C@H](OC(C)=O)[C@H](OC(=O)c3ccccc3)[C@@]12C
19401.mol221167,COc1cc([C@H](CC(=O)C[C@@H](CCc2ccc(O)c(OCCO)c2)OC(C)=O)C2CCCCC2)ccc1O
19096.mol220862,COc1cc(CC[C@@H](C[C@H](CCc2ccc(O)c(OC)c2)OC(=O)C2CCCCC2)OC(C)=O)ccc1O
33536.mol2Ardisiaquinone_B,COC1=CC(=O)C(O)=C(CCCCCCC/C=C\CCCCCCCC2=C(O)C(=O)C(C)=C(O)C2=O)C1=O
33535.mol2Ardisiaquinone_A,COC1=CC(=O)C(O)=C(CCCCCCC/C=C\CCCCCCCC2=C(O)C(=O)C=C(OC)C2=O)C1=O
26751.mol229008,COC(=O)CC[C@@H](C)[C@H]1CC(=O)[C@@]2(C)C3=C(C(=O)[C@@H](OC(C)=O)[C@]12C)[C@@]1(C)CCC(=O)C(C)(C)[C@@H]1CC3=O
44341.mol2Physachenolide_D,CC(=O)OC[C@]12CC[C@H]3[C@@H](CC=C4CC=CC(=O)[C@@]43C)[C@]1(O)CC[C@@]2(O)[C@@](C)(O)[C@H]1CC(C)=C(C)C(=O)O1
32604.mol27  -Acetoxywithanolide_D,CC(=O)O[C@@H]1[C@@H]2[C@@H]3CC[C@H]([C@@](C)(O)[C@H]4CC(C)=C(C)C(=O)O4)[C@@]3(C)CC[C@@H]2[C@@]2(C)C(=O)C=C[C@H](O)[C@]23O[C@H]13
39799.mol2(3-Hydroxy-5-oxo-4-phenyl-5H-furan-2-ylidene)-phenylacetic_Acid_6-h...,C=C1CC[C@@H](OC(=O)/C(=C2\OC(=O)C(c3ccccc3)=C2O)c2ccccc2)C(C)(C)/C=C/[C@@H](C)CC[C@H]1O
25667.mol227683,C/C1=C\[C@@H](C)C/C=C/[C@H]2[C@@H]3O[C@]3(C)[C@@H](C)[C@H]3[C@H](Cc4[cH-][nH+]c5ccccc45)NC(=O)[C@]32C(=O)/C=C/C(=O)[C@@H]1O
31012.mol235231,CC1=C(O)C(=O)[C@@H]2CC(=O)[C@@]34C(=O)N[C@@H](Cc5[cH-][nH+]c6ccccc56)[C@@H]3[C@H](C)[C@@]3(C)O[C@H]3[C@@H]4/C=C/C[C@H](C)[C@@H]12
31008.mol235223,C/C1=C\[C@@H](C)C/C=C/[C@H]2[C@@H]3O[C@]3(C)[C@@H](C)[C@H]3[C@H](Cc4[cH-][nH+]c5ccccc45)NC(=O)[C@]32C(=O)CCC(=O)C1=O
23818.mol225823,CCCCC/C=C/C(=O)CCc1ccc(O)c(OCCc2ccc(O)cc2C2=C[C@@H](CO)C3=[NH+]C=CC3=C2)c1
26745.mol229001,COC(=O)[C@H](C)CC(=O)C[C@@H](C)[C@H]1CC(=O)[C@@]2(C)C3=C(C(=O)C[C@]12C)[C@@]1(C)CCC(=O)C(C)(C)[C@@H]1C[C@@H]3O
19245.mol221011,COc1cc(CC[C@H](O)C2([C@@H](O)CCc3ccc(O)c(OC4CCCCC4)c3)CCCC2)cc(OC)c1O
23835.mol225840,CCCCC1(/C=C/C(=O)CCc2ccc(O)c(OCCc3ccc(O)cc3-c3ccc(O)cc3)c2)CCCC1
15537.mol217197,CC[C@H](/C=C1/OC(=O)C2=C[C@@H]3CC[C@@]21[C@H]1C2=C(CC[C@@H]31)/C(=C/CCCCCCO)OC2=O)Cc1ccccc1
25048.mol227053,CC[C@@]12C#CC[C@H]([C@H](O)CCc3ccc(O)c(OC)c3-c3ccc4cc(O)ccc4c3)[C@@H](O)[C@@H](CCC1)CC2
21002.mol222788,CCCCc1oc(CCc2ccc(O)c(OC[C@H](NC)C3=C[C@@H]([C@H](C)CNC[C@H](C)O)C=[NH+]3)c2)cc1CO
21008.mol222794,CCCCc1ccc(CCc2ccc(O)c(OC[C@H](O)C3=C[C@@H]([C@H](C)[C@H](CNC)NC[C@H](C)O)C=[NH+]3)c2)o1
35082.mol2Cordiaketal_A,CC(=O)O[C@@H]1[C@@H](C)[C@H](C)[C@H]2C3=CC[C@@H]4[C@]56CC[C@](O)(OC5)C(C)(C)[C@@H]6CC[C@@]4(C)[C@]3(C)CC[C@@]2(C=O)[C@@H]1O
37979.mol2Ganode-8-en-ric_acid_V,CC(=O)O[C@H]1C[C@H]([C@H](C)CC/C=C(\C)C(=O)O)[C@@]2(C)CCC3=C([C@H](O)C[C@H]4C(C)(C)C(=O)CC[C@]34C)[C@]12C
30234.mol233976,CC(=O)O[C@H](C[C@@H](C)C1=C2C[C@@H](O)[C@@H]3[C@]4(C)CCC(=O)C(C)(C)[C@@H]4CC[C@]3(C)[C@@]2(C)CC1=O)[C@H]1OC1(C)C
33025.mol2Alisol_C_monoacetate,CC(=O)O[C@@H](C[C@@H](C)C1=C2C[C@H](O)[C@H]3[C@@]4(C)CCC(=O)C(C)(C)[C@@H]4CC[C@]3(C)[C@@]2(C)CC1=O)[C@H]1OC1(C)C
44667.mol2Poricoic_acid_DM,C=C(C)[C@@H]1CC=C2C(=CC[C@]3(C)[C@@H]([C@H](CCC(=C)C(C)(C)O)C(=O)O)[C@H](O)C[C@@]23C)[C@@]1(C)CCC(=O)OC
30251.mol234005,C=C(C)[C@@H]1CC=C2C(=CC[C@]3(C)[C@@H]([C@@H](CCC(=C)C(C)(C)O)C(=O)O)[C@H](O)C[C@@]23C)[C@@]1(C)CCC(=O)OC
30222.mol233962,C=C(C)[C@@H]1CC=C2C(=CC[C@]3(C)[C@@H]([C@@H](CCC(=C)C(C)(C)OC)C(=O)O)[C@H](O)C[C@@]23C)[C@@]1(C)CCC(=O)O
14517.mol215830,CC(C)/C(=C/CC=O)C[C@@H](O)[C@H]1CCC[C@H]2C[C@H]3C(=CC(=O)[C@@H]4C[C@@H](O)[C@@H](O)C[C@@]43C)[C@@]3(O)CC[C@H]1[C@@]23C
24150.mol226155,COc1cc(/C=C/C(=O)CC(=O)CCCCCCCCCC(C)C)cc(Cc2ccc3ccccc3c2)c1O
7087.mol2 7774,COC1=C(C)C(=O)O/C1=C1/OC2=CCC[N@H+]3[C@@H](CCC[C@H]3[C@@H](O)C[C@H]3CCCC[C@@H]3CCC(C)C)[C@H]2[C@@H]1C
39909.mol221  -Hydroxyserrat-14-en-3  -yl_propanedioic_acid_monoester,CC1(C)[C@@H](OC(=O)CC(=O)O)CC[C@@]2(C)[C@@H]1CC[C@@]1(C)CC3=CC[C@H]4C(C)(C)[C@@H](O)CC[C@]4(C)[C@H]3CC[C@@H]12
30192.mol233925,CC(=O)C[C@@H]([C@@H]1C[C@@H](C)C2=C3C[C@H](O)[C@@H]4[C@@]5(C)CCC(=O)C(C)(C)[C@H]5CC[C@]4(C)[C@@]3(C)C[C@@H]2O1)C(C)(C)O
"37647.mol2Euscaphic_acid_2,3-monoacetonide",C[C@@H]1CC[C@]2(C(=O)O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)C[C@H]6OC(C)(C)O[C@H]6C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2[C@]1(C)O
"32510.mol23  -Acetoxy-12  -formyloxy-13,27-cycloursan-11  -ol",CC(=O)O[C@H]1CC[C@@]2(C)[C@H](CC[C@]3(C)[C@@H]2[C@H](O)[C@H](OC=O)[C@]24C[C@@]23CC[C@@]2(C)CC[C@@H](C)[C@H](C)[C@H]24)C1(C)C
26021.mol228144,CC(=O)OC(C)(C)[C@H]1C[C@@]23O[C@@H]1C[C@@H](C)[C@@H]2[C@@]1(C)CC[C@@]24C[C@@]25CC[C@H](O)C(C)(C)[C@H]5CC[C@H]4[C@@]1(C)[C@@H]3O
40160.mol2Incarvine_A,C/C(=C\C(=O)O[C@@H]1C[C@@H]2[C@@H](CN(C)C[C@@H]2C)[C@@H]1C)CC/C=C(\C)C(=O)O[C@@H]1C[C@@H]2[C@@H](CN(C)C[C@@H]2C)[C@@H]1C
655.mol2  682,C[C@H](O)CN[C@H](CCCCCCC[C@](O)(CNC1(C)CCNCC1)CC(=O)[O-])C[C@@H]1CC[C@@H](O)[C@H](C)[NH2+]1
31346.mol235718,O=C(CCCCCCCCCCCCCCCC(=O)OCCCCCCCO)OCCCCCCCO
44506.mol2Pisosterol,C/C=C(\C(C)C)[C@H](O)[C@H](OC(C)=O)[C@@H](C)[C@H]1CC[C@@]2(C)C3=C(CC[C@]12C)[C@@]1(C)CC[C@H](O)C(C)(C)[C@@H]1CC3
9799.mol2 10931,C=C1C[C@@]2(CC[C@H](CC[C@@]3(O)CCC[C@H](O)C3)C2)[C@@H]2O[C@]2(C)CC[C@@H]2[C@@H]1C[C@]2(C)[C@@H]1CC[C@H](CCCO)C1
"37325.mol2ent-15,16-Epoxy-3  -myristoyloxy-kauran-2-one",CCCCCCCCCCCCCC(=O)O[C@@H]1C(=O)C[C@]2(C)[C@H](CC[C@]34C[C@H](CC[C@@H]23)[C@]2(C)O[C@H]42)C1(C)C
39196.mol24'-Hydroxy-cis-cinnamic_acid_hexacosyl_ester,CCCCCCCCCCCCCCCCCCCCCCCCCCOC(=O)/C=C\c1ccc(O)cc1
8885.mol2 10007,CC(C)CCCCCCCc1ccccc1Cc1cc(O)cc(C[C@@H]2CCC[C@H]([C@@]3(C)C=CC[C@H](C)C3)C2)c1
4650.mol2 4992,CC(=O)c1c(C)c(O)c2cc(C(=O)[O-])cc(O[C@@H]3O[C@H]4[C@@H](OC=C[C@@H]5CCCC[C@@]54O)[C@H](O)[C@H]3O)c2c1O
12759.mol214053,O=C(Oc1c(CO)[nH+]c2ccc3cc4[cH-]cccc4cc3c12)[C@@H]1O[C@@](O)(CO)[C@H](O)[C@H]1OCc1ccccc1
17502.mol219162,C[C@]12C[C@H](c3ccc(N)cc3)C=C[C@@]1(O)Cc1c(cc3oc([C@H](O)c4cc(O)cc(O)c4)cc(=O)c3c1O)O2
"35637.mol23,4-Dehydropalicoside",C=C[C@H]1[C@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)OC=C(C(=O)O)[C@H]1CC1=[N+](C)CCc2c1[nH]c1ccccc21
23568.mol225573,COc1cc(CC[C@H](C[C@H](C[C@H]2CCCC[C@@H]2CO)OC(C)=O)OC(C)=O)c(-c2cc[nH+]c(N)c2)cc1O
23566.mol225571,COc1cc(CC[C@H](C[C@@H](OC(C)=O)[C@H]2CCCCC[C@@H](O)C2)OC(C)=O)c(-c2cc[nH+]c(N)c2)cc1O
24114.mol226119,CCCCCCCC(=O)CC(=O)/C=C/c1cc(OC)c(O)cc1Cc1c[nH+]c(N)cc1CCc1ccccc1
21295.mol223082,CC[C@@H]1C=C[C@@]2(c3cc[nH+][cH-]3)CSSC[C@H](c3ccc(O)c(OC)c3)CC(=O)C[C@H](OC(C)=O)[C@H]2C1
11063.mol212305,C=C(/C=C/C=C(\CO)[C@H]1CC[C@@]2([C@H](CCCO)/C(=C(\C)C=O)CC[C@@]2(C)O)[C@@H]1O)[C@@H](CC=C(C)C)NCC
9208.mol2 10330,C=C(/C=C/C=C(\CO)[C@@H]1CC[C@]2([C@@H]1O)[C@@H](CCCO)/C(=C(/C)C=O)CC[C@]2(O)CCNC)CCC=C(C)C
9232.mol2 10354,C=C(/C=C/C=C(\CO)[C@H]1CC[C@]2([C@@H](CCCO)/C(=C(/C)C=O)CC[C@@]2(C)O)[C@H]1O)CC/C=C(/C)CNCC
989.mol2  1016,[NH3+]CCC1=C[C@@H](CCCCCC[C@H]2C/C=C/C[C@H](C(=O)[O-])Cc3cccc(c3)C[C@H]2c2ccc(O)cc2)CC1
8679.mol2 9779,C[C@@]12CCC[C@@]34CC[C@H](CO)[C@@](N)([C@@H]31)[C@H]1C#CCc3cc(O)ccc3C[C@@H]3C[C@@H](CC5(CCCC5)C3)[C@@]1(C4)O2
5459.mol2 5865,CCC[C@@H]1[C@@]23CC[C@H]4[C@@](C)(CC[C@@]5(C)[C@@H]6C[C@](C)(C(=O)[O-])CC[C@]6(C)CC[C@]45C)[C@]2(CO)CC[C@]1(O)OC3
"36429.mol26,7-Dihydroxy-3-methoxy-8-[2-oxo-2H-1-benzopyran-7-(O-  -D-glucopyr...",COc1cc2cc(O)c(O)c(-c3c(O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)ccc4ccc(=O)oc34)c2oc1=O
2500.mol2 2558,CN[C@H](C(=O)[O-])C(=O)OC[C@@H]1O[C@H](Oc2ccc3c(=O)c(-c4ccc(O)cc4)coc3c2)[C@@H](O)[C@H](O)[C@H]1O
27291.mol229728,O=C(/C=C/c1ccc(O)c(O)c1)CO[C@@H]1C[C@](O)(C(=O)O)C[C@@H](OC(=O)/C=C/c2ccc(O)c(O)c2)[C@H]1O
40815.mol2Juspurpurin,O=C1OCC(CO[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)=C1C(c1ccc2c(c1)OCO2)c1ccc2c(c1)OCO2
28882.mol232082,COc1cc(/C=C/C(=O)O[C@@H]2C[C@](O)(C(=O)O)C[C@H](OC(=O)/C=C/c3ccc(O)c(O)c3)[C@H]2O)ccc1O
29885.mol233526,COc1cc(/C=C/C(=O)O[C@@H]2C[C@](O)(C(=O)O)C[C@@H](OC(=O)/C=C/c3ccc(O)c(O)c3)[C@H]2O)ccc1O
29887.mol233529,COc1cc(/C=C/C(=O)O[C@@H]2C[C@@](O)(C(=O)O)C[C@@H](OC(=O)/C=C/c3ccc(O)c(O)c3)[C@@H]2O)ccc1O
29877.mol233514,COc1cc(/C=C/C(=O)O[C@@]2(C(=O)O)C[C@@H](O)[C@@H](O)[C@H](OC(=O)/C=C/c3ccc(O)c(O)c3)C2)ccc1O
29876.mol233513,COc1cc(/C=C/C(=O)O[C@@H]2C[C@](OC(=O)/C=C/c3ccc(O)c(O)c3)(C(=O)O)C[C@@H](O)[C@H]2O)ccc1O
29486.mol232925,COC(=O)[C@@]1(O)C[C@H](OC(=O)/C=C/c2ccc(O)c(O)c2)[C@@H](O)[C@H](OC(=O)/C=C/c2ccc(O)c(O)c2)C1
29526.mol232990,COC(=O)[C@]1(O)C[C@H](OC(=O)/C=C/c2ccc(O)c(O)c2)[C@@H](O)[C@@H](OC(=O)/C=C/c2ccc(O)c(O)c2)C1
"35974.mol23,4-Di-O-caffeoylquinic_acid_methyl_ester",COC(=O)[C@@]1(OC(=O)/C=C/c2ccc(O)c(O)c2)C[C@@H](O)[C@H](OC(=O)/C=C/c2ccc(O)c(O)c2)[C@@H](O)C1
29525.mol232989,COC(=O)[C@]1(O)C[C@H](OC(=O)/C=C/c2ccc(O)c(O)c2)[C@@H](OC(=O)/C=C/c2ccc(O)c(O)c2)[C@@H](O)C1
29886.mol233528,COc1cc(/C=C/C(=O)O[C@@H]2C[C@@](O)(C(=O)O)C[C@@H](O)[C@@H]2OC(=O)/C=C/c2ccc(O)c(O)c2)ccc1O
29891.mol233534,COc1cc(/C=C/C(=O)O[C@@H]2C[C@](O)(C(=O)O)C[C@@H](O)[C@H]2OC(=O)/C=C/c2ccc(O)c(O)c2)ccc1O
27295.mol229733,COc1ccc(/C=C/C(=O)O[C@@H]2[C@H](O)C[C@@](O)(C(=O)O)C[C@H]2OC(=O)/C=C/c2ccc(O)c(O)c2)cc1O
29892.mol233535,COc1cc(/C=C/C(=O)O[C@@H]2[C@H](O)C[C@@](O)(C(=O)O)C[C@H]2OC(=O)/C=C/c2ccc(O)c(O)c2)ccc1O
